COUNTRY,WEEK_START,EVENTS,TOTAL_MENTIONS,TOTAL_ARTICLES,AVG_TONE,AVG_GOLDSTEIN,LAT_CENTROID,LONG_CENTROID
NG,2019-12-09,903,6070,5903,-7.9001413975928054,-8.0609080841638985,14.985924473975638,5.3131473532668876
NG,2019-12-16,354,2079,2033,-5.0243258302967835,-7.0,15.283696327683616,6.1327278813559323
NG,2019-12-23,415,2961,2951,-7.1279509865666464,-7.9698795180722888,15.274971325301205,6.20862789879518
NG,2019-12-30,80,473,473,-5.3449273032938027,-7.2499999999999991,15.571448750000002,6.532122475
NG,2020-01-06,745,4902,4794,-8.3113217368678889,-7.2311409395973154,15.509637852348991,6.0214202818791946
NG,2020-01-13,599,3820,3720,-6.5294619313919808,-7.5095158597662754,15.108004841402339,5.6838800801335561
NG,2020-01-20,437,2399,2311,-6.0886214497156548,-7.4199084668192228,15.234905949656751,7.6370956292906165
NG,2020-01-27,362,2036,1981,-4.7040915756058874,-7.5720994475138106,15.697697513812157,7.4094804972375687
NG,2020-02-03,303,1828,1742,-6.394320222512019,-7.7765676567656765,15.577720132013201,7.30263900990099
NG,2020-02-10,249,1501,1497,-5.11421423123214,-7.1377510040160645,15.535604819277109,6.9152398072289163
NG,2020-02-17,325,1887,1851,-6.0887259366595865,-7.6396923076923073,15.107187999999999,6.7742059723076924
NG,2020-02-24,214,1465,1406,-4.9796691683364784,-6.6200934579439261,15.042914485981306,6.79734644859813
NG,2020-03-02,229,1442,1417,-4.6708516440255385,-6.3786026200873369,15.568513537117903,7.3735159825327505
NG,2020-03-09,291,1760,1730,-5.0204797806400068,-7.1938144329896909,15.166905498281787,7.713625979381443
NG,2020-03-16,262,1682,1645,-5.35478029995401,-6.6480916030534347,14.718998854961832,7.1503235114503818
NG,2020-03-23,275,1542,1531,-7.2004783833359456,-7.7232727272727262,15.157112727272727,7.5584329890909085
NG,2020-03-30,235,1490,1444,-6.410714927314058,-7.3191489361702136,14.914535744680853,6.1430631489361707
NG,2020-04-06,168,945,939,-5.0425590203112245,-7.2375,15.78045,7.263250178571429
NG,2020-04-13,168,865,849,-5.496322541055946,-7.3720238095238093,15.26442619047619,6.8503832142857144
NG,2020-04-20,284,1801,1748,-6.1187136762367222,-6.70281690140845,14.870511267605634,5.7755878028169025
NG,2020-04-27,295,1714,1657,-6.1041057737911508,-7.0925423728813559,15.31153152542373,6.7365265016949154
NG,2020-05-04,265,1807,1797,-5.8305618114523625,-7.0237735849056593,14.812427547169809,6.4929911320754723
NG,2020-05-11,367,2445,2412,-7.0997540756872324,-7.7735694822888295,14.617191553133516,7.4880629972752031
NG,2020-05-18,298,1635,1591,-6.4502946103674637,-7.7355704697986578,14.94824932885906,7.9234110402684559
NG,2020-05-25,250,1536,1516,-5.3825303807421019,-6.962,15.336056800000001,7.22279448
NG,2020-06-01,464,2505,2438,-5.8156556698206057,-7.1650862068965511,15.124472198275862,5.9566654698275858
NG,2020-06-08,325,1758,1721,-5.647715708793398,-6.5135384615384631,15.291970769230771,6.8726770461538464
NG,2020-06-15,267,1574,1532,-5.3810081517859434,-6.2528089887640457,15.507892883895133,7.4273825468164789
NG,2020-06-22,291,1628,1618,-4.8828282826457681,-6.6237113402061842,15.120718900343643,6.17059587628866
NG,2020-06-29,153,945,894,-3.2744752628506615,-5.458169934640523,15.121018300653596,6.56528156862745
NG,2020-07-06,219,1164,1158,-4.8536136830428,-6.1488584474885837,15.431588127853882,7.050002968036531
NG,2020-07-13,268,1456,1427,-5.0221536485827443,-4.9932835820895516,15.4891,7.3831164925373134
NG,2020-07-20,346,1847,1816,-4.2889176886645872,-5.3338150289017348,15.828838439306358,7.551631705202313
NG,2020-07-27,267,1394,1290,-4.7234407914635117,-5.4494382022471912,15.556239700374531,7.2924134456928842
NG,2020-08-03,404,2319,2237,-4.7583794209847721,-7.0532178217821748,14.983700990099006,5.8513750247524765
NG,2020-08-10,830,5350,5218,-5.4062477829647495,-7.6036144578313243,14.421912289156625,4.2548483614457817
NG,2020-08-17,476,2838,2731,-4.7099930837951947,-6.4233193277310932,15.248119537815125,6.7123802836134461
NG,2020-08-24,235,1362,1338,-3.8184587655188604,-6.16127659574468,15.114968936170213,6.3398289872340428
NG,2020-08-31,408,2554,2449,-6.1256742222521217,-6.9919117647058817,14.603467401960785,6.7444724019607847
NG,2020-09-07,290,1701,1658,-3.3719380690979843,-5.8272413793103448,14.942063793103449,5.7335773448275864
NG,2020-09-14,266,1625,1612,-4.8073585907311749,-6.9864661654135327,14.8266007518797,5.6842088721804513
NG,2020-09-21,176,887,879,-3.5419109038114067,-5.94090909090909,15.346116477272725,6.8474920454545458
NG,2020-09-28,139,775,753,-4.962896069114989,-6.2647482014388487,15.107403597122303,6.7003913669064756
NG,2020-10-05,116,705,694,-2.9936732190878419,-6.5017241379310349,15.582423275862068,7.4841993275862073
NG,2020-10-12,158,851,841,-5.3866657711398771,-6.8240506329113915,15.08817658227848,7.2647362658227843
NG,2020-10-19,100,536,536,-5.4306057367870517,-6.1099999999999994,15.088312,6.4852004
NG,2020-10-26,295,1456,1456,-4.2425874142205595,-7.946440677966101,14.468371864406778,5.4715897627118641
NG,2020-11-02,128,590,590,-3.1663559744537251,-7.8117187500000016,14.739035937499999,6.2297501953125014
NG,2020-11-09,99,442,412,-2.487445302245626,-6.8626262626262617,14.749634343434343,6.48187191919192
NG,2020-11-16,231,1200,1179,-3.7715174291233793,-6.66060606060606,15.401095238095238,7.2864167272727274
NG,2020-11-23,212,1128,1122,-4.0027744380458206,-6.156603773584906,15.297799528301885,6.6153805849056608
NG,2020-11-30,392,1716,1698,-5.5502988040665624,-5.9579081632653068,15.105782142857143,6.3659177806122447
NG,2020-12-07,298,1484,1476,-5.281489168623561,-6.6348993288590616,15.012210402684564,7.3248294966442957
NG,2020-12-14,442,2515,2456,-6.1490306885587263,-7.1803167420814491,14.66025475113122,9.2803776696832561
NG,2020-12-21,327,1954,1920,-4.6918440708304336,-7.0525993883792051,14.897852905198778,6.7797593883792056
NG,2020-12-28,676,4575,4465,-6.7647608198685738,-7.5704142011834357,15.086347633136096,6.61127449704142
NG,2021-01-04,807,5041,4908,-7.7108928884175834,-7.8654275092936787,14.813329987608427,5.6719162701363057
